match_id	home_total_shots	home_shots_off_target	home_shots_saved	home_corners	home_free_kicks	home_offsides	home_fouls	away_total_shots	away_shots_off_target	away_shots_saved	away_corners	away_free_kicks	away_offsides	away_fouls	home_yellow_cards	home_red_cards	away_yellow_cards	away_red_cards
3838028	18.0	7.0	2.0	7.0	11.0	12.0	3.0	8.0	3.0	7.0	1.0	12.0	11.0	1.0	0.0	0.0	3.0	0.0
3838029	7.0	4.0	7.0	2.0	15.0	12.0	0.0	21.0	4.0	0.0	11.0	11.0	15.0	3.0	3.0	0.0	1.0	0.0
3838032	14.0	5.0	1.0	9.0	12.0	18.0	2.0	8.0	5.0	6.0	2.0	16.0	13.0	1.0	2.0	0.0	2.0	0.0
3838031	16.0	5.0	3.0	6.0	9.0	10.0	4.0	9.0	2.0	4.0	3.0	10.0	11.0	0.0	0.0	0.0	2.0	0.0
3838034	15.0	8.0	2.0	4.0	11.0	13.0	2.0	9.0	5.0	2.0	4.0	12.0	11.0	0.0	3.0	0.0	1.0	0.0
3838035	10.0	1.0	3.0	4.0	3.0	7.0	1.0	25.0	9.0	7.0	14.0	7.0	3.0	0.0	1.0	0.0	1.0	0.0
3838033	13.0	8.0	6.0	5.0	6.0	10.0	3.0	16.0	4.0	1.0	6.0	8.0	7.0	0.0	3.0	0.0	1.0	0.0
3838053	19.0	7.0	0.0	9.0	13.0	10.0	1.0	3.0	3.0	7.0	1.0	10.0	14.0	0.0	3.0	0.0	1.0	0.0
3838052	8.0	2.0	5.0	6.0	6.0	7.0	2.0	14.0	3.0	5.0	2.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0
3838057	16.0	9.0	0.0	8.0	11.0	9.0	0.0	1.0	1.0	3.0	2.0	9.0	12.0	3.0	2.0	0.0	4.0	0.0
3838050	15.0	8.0	2.0	7.0	12.0	8.0	2.0	9.0	2.0	3.0	3.0	8.0	13.0	0.0	1.0	0.0	3.0	0.0
3838056	14.0	5.0	3.0	4.0	18.0	14.0	0.0	10.0	5.0	2.0	2.0	13.0	18.0	4.0	3.0	0.0	1.0	0.0
3838059	28.0	9.0	2.0	8.0	7.0	7.0	4.0	9.0	5.0	8.0	3.0	7.0	7.0	0.0	1.0	0.0	0.0	0.0
3838058	22.0	8.0	3.0	8.0	7.0	9.0	1.0	8.0	4.0	6.0	3.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0
3838193	10.0	1.0	7.0	2.0	8.0	14.0	3.0	15.0	7.0	6.0	11.0	13.0	8.0	0.0	2.0	0.0	1.0	0.0
3838054	18.0	5.0	6.0	9.0	10.0	11.0	0.0	12.0	3.0	5.0	7.0	10.0	11.0	3.0	0.0	0.0	2.0	1.0
3838055	5.0	1.0	2.0	2.0	11.0	15.0	4.0	14.0	8.0	0.0	9.0	14.0	11.0	2.0	2.0	0.0	1.0	0.0
3838051	10.0	4.0	2.0	1.0	13.0	11.0	0.0	9.0	1.0	0.0	2.0	10.0	15.0	3.0	2.0	0.0	4.0	0.0
3838190	9.0	1.0	2.0	3.0	13.0	16.0	1.0	9.0	4.0	3.0	4.0	16.0	14.0	2.0	3.0	0.0	4.0	0.0
3838192	10.0	3.0	1.0	6.0	12.0	11.0	0.0	8.0	3.0	1.0	3.0	11.0	12.0	4.0	1.0	0.0	3.0	0.0
3838188	19.0	3.0	3.0	7.0	9.0	14.0	0.0	12.0	5.0	7.0	6.0	14.0	11.0	1.0	1.0	0.0	0.0	0.0
3838191	14.0	4.0	1.0	3.0	7.0	12.0	4.0	11.0	3.0	3.0	6.0	12.0	8.0	4.0	1.0	0.0	1.0	0.0
3838194	10.0	3.0	2.0	9.0	6.0	11.0	4.0	12.0	4.0	2.0	4.0	10.0	8.0	3.0	2.0	0.0	1.0	0.0
3838189	6.0	3.0	5.0	6.0	10.0	8.0	2.0	13.0	6.0	1.0	4.0	8.0	10.0	3.0	1.0	0.0	4.0	0.0
3838208																		
3838210	10.0	4.0	4.0	3.0	10.0	5.0	0.0	16.0	7.0	5.0	10.0	5.0	10.0	2.0	0.0	0.0	0.0	0.0
3838213																		
3838196	20.0	8.0	3.0	5.0	10.0	9.0	1.0	5.0	2.0	2.0	0.0	9.0	11.0	0.0	0.0	0.0	2.0	0.0
3838197	21.0	7.0	0.0	9.0	11.0	10.0	3.0	5.0	1.0	5.0	2.0	10.0	13.0	3.0	2.0	0.0	1.0	0.0
3838195	17.0	4.0	3.0	6.0	6.0	12.0	3.0	13.0	3.0	3.0	7.0	12.0	6.0	4.0	4.0	0.0	2.0	0.0
3838206																		
3838204																		
3838207																		
3838230																		
3838212	16.0	7.0	4.0	5.0	10.0	12.0	1.0	13.0	2.0	2.0	10.0	12.0	10.0	2.0	1.0	0.0	3.0	0.0
3838231	15.0	6.0	0.0	3.0	10.0	10.0	0.0	6.0	3.0	5.0	3.0	10.0	11.0	2.0	2.0	0.0	2.0	0.0
3838209	24.0	10.0	4.0	13.0	8.0	10.0	0.0	9.0	3.0	6.0	4.0	10.0	8.0	5.0	2.0	0.0	1.0	0.0
3838205	24.0	5.0	2.0	9.0	7.0	9.0	1.0	5.0	2.0	4.0	4.0	9.0	8.0	2.0	0.0	0.0	1.0	0.0
3838211	22.0	8.0	4.0	14.0	3.0	9.0	0.0	14.0	6.0	9.0	4.0	8.0	3.0	0.0	0.0	0.0	1.0	0.0
3838235	8.0	1.0	5.0	4.0	9.0	15.0	1.0	19.0	7.0	3.0	9.0	15.0	11.0	1.0	2.0	1.0	0.0	0.0
3838228	12.0	5.0	6.0	8.0	5.0	9.0	0.0	22.0	7.0	2.0	3.0	8.0	5.0	1.0	0.0	0.0	0.0	0.0
3838229	18.0	6.0	2.0	13.0	9.0	16.0	0.0	9.0	2.0	0.0	3.0	15.0	10.0	0.0	2.0	0.0	2.0	0.0
3838227	5.0	1.0	1.0	4.0	13.0	19.0	3.0	14.0	9.0	1.0	6.0	18.0	13.0	0.0	5.0	0.0	2.0	0.0
3838226	6.0	2.0	3.0	3.0	12.0	6.0	0.0	8.0	2.0	1.0	5.0	3.0	12.0	3.0	3.0	0.0	3.0	0.0
3838236	16.0	4.0	3.0	3.0	8.0	12.0	1.0	15.0	6.0	5.0	5.0	12.0	8.0	1.0	2.0	0.0	0.0	0.0
3838243																		
3838242																		
3838239																		
3838234	5.0	3.0	5.0	2.0	5.0	10.0	4.0	15.0	2.0	1.0	5.0	10.0	7.0	0.0	1.0	0.0	1.0	0.0
3838232	16.0	6.0	0.0	8.0	9.0	7.0	4.0	7.0	2.0	4.0	2.0	7.0	10.0	1.0	1.0	0.0	0.0	0.0
3838240	29.0	9.0	5.0	10.0	6.0	9.0	2.0	10.0	1.0	5.0	2.0	8.0	7.0	2.0	2.0	0.0	2.0	0.0
3838233	14.0	6.0	4.0	5.0	7.0	10.0	1.0	13.0	3.0	4.0	3.0	10.0	8.0	2.0	0.0	0.0	0.0	0.0
3838244	18.0	9.0	4.0	7.0	8.0	9.0	2.0	9.0	2.0	6.0	2.0	9.0	8.0	0.0	3.0	0.0	1.0	0.0
3838241	10.0	3.0	2.0	5.0	10.0	14.0	3.0	5.0	2.0	2.0	3.0	13.0	11.0	0.0	4.0	0.0	2.0	0.0
3838237	7.0	1.0	0.0	11.0	11.0	14.0	3.0	8.0	3.0	1.0	4.0	14.0	11.0	1.0	2.0	0.0	7.0	0.0
3838238	14.0	5.0	8.0	10.0	9.0	9.0	1.0	14.0	3.0	6.0	3.0	8.0	10.0	2.0	1.0	0.0	1.0	0.0
3838256	4.0	3.0	7.0	1.0	15.0	12.0	1.0	23.0	6.0	0.0	7.0	11.0	15.0	2.0	1.0	1.0	0.0	0.0
3838254	9.0	3.0	6.0	6.0	10.0	11.0	1.0	15.0	2.0	3.0	5.0	10.0	10.0	5.0	3.0	0.0	1.0	0.0
3838245	11.0	6.0	1.0	6.0	6.0	5.0	3.0	14.0	7.0	2.0	4.0	5.0	6.0	1.0	3.0	0.0	2.0	0.0
3838259	8.0	2.0	2.0	5.0	6.0	9.0	3.0	12.0	4.0	2.0	5.0	9.0	6.0	1.0	0.0	0.0	0.0	0.0
3838257	12.0	4.0	2.0	2.0	21.0	9.0	1.0	7.0	2.0	4.0	2.0	9.0	22.0	2.0	1.0	0.0	6.0	0.0
3838261	14.0	7.0	2.0	4.0	9.0	9.0	0.0	7.0	2.0	3.0	2.0	9.0	10.0	1.0	1.0	0.0	2.0	0.0
3838253	12.0	3.0	6.0	0.0	11.0	7.0	3.0	16.0	6.0	5.0	6.0	6.0	12.0	3.0	0.0	0.0	0.0	0.0
3838271	10.0	1.0	6.0	7.0	10.0	11.0	1.0	16.0	5.0	3.0	5.0	11.0	11.0	2.0	1.0	0.0	3.0	0.0
3838255	15.0	7.0	4.0	6.0	10.0	8.0	3.0	9.0	4.0	3.0	8.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0
3838260	17.0	3.0	3.0	9.0	4.0	13.0	1.0	8.0	3.0	5.0	9.0	13.0	4.0	2.0	3.0	0.0	1.0	0.0
3838265	21.0	10.0	1.0	4.0	15.0	8.0	2.0	7.0	3.0	5.0	5.0	8.0	15.0	5.0	0.0	0.0	1.0	0.0
3838258	9.0	4.0	6.0	3.0	14.0	11.0	0.0	26.0	12.0	0.0	5.0	11.0	14.0	1.0	3.0	0.0	3.0	0.0
3838270	20.0	9.0	4.0	8.0	5.0	9.0	0.0	9.0	2.0	5.0	1.0	9.0	5.0	0.0	1.0	0.0	0.0	0.0
3838252	16.0	6.0	3.0	7.0	17.0	13.0	3.0	8.0	4.0	2.0	5.0	13.0	17.0	0.0	0.0	0.0	2.0	0.0
3838262	6.0	3.0	4.0	2.0	11.0	17.0	1.0	15.0	4.0	2.0	7.0	17.0	11.0	1.0	4.0	0.0	1.0	0.0
3838263	9.0	2.0	3.0	7.0	10.0	7.0	5.0	14.0	3.0	3.0	4.0	6.0	11.0	0.0	3.0	0.0	3.0	0.0
3838269	6.0	2.0	2.0	5.0	9.0	15.0	1.0	13.0	4.0	1.0	3.0	15.0	10.0	0.0	4.0	0.0	3.0	0.0
3838264	8.0	5.0	2.0	4.0	11.0	8.0	1.0	9.0	4.0	1.0	4.0	6.0	13.0	0.0	0.0	0.0	1.0	0.0
3838266	16.0	6.0	0.0	7.0	14.0	13.0	3.0	2.0	0.0	2.0	1.0	12.0	14.0	2.0	3.0	0.0	4.0	0.0
3838267	16.0	9.0	1.0	9.0	19.0	13.0	3.0	8.0	3.0	5.0	3.0	11.0	19.0	0.0	3.0	0.0	5.0	0.0
3838272	17.0	8.0	1.0	5.0	16.0	10.0	1.0	8.0	5.0	4.0	5.0	10.0	16.0	4.0	4.0	0.0	5.0	0.0
3838274	10.0	2.0	4.0	4.0	8.0	5.0	7.0	16.0	3.0	5.0	9.0	4.0	8.0	4.0	1.0	0.0	3.0	0.0
3838268	12.0	4.0	1.0	1.0	14.0	16.0	2.0	7.0	2.0	4.0	2.0	16.0	14.0	2.0	2.0	0.0	2.0	0.0
3838277	10.0	5.0	4.0	5.0	10.0	8.0	1.0	19.0	6.0	3.0	2.0	8.0	10.0	0.0	3.0	0.0	1.0	0.0
3838279	15.0	6.0	1.0	6.0	11.0	12.0	0.0	11.0	7.0	6.0	3.0	12.0	11.0	1.0	2.0	0.0	6.0	0.0
3838280	18.0	6.0	4.0	6.0	7.0	13.0	0.0	7.0	2.0	3.0	5.0	13.0	7.0	2.0	0.0	0.0	3.0	0.0
3838278	14.0	6.0	0.0	8.0	18.0	11.0	3.0	15.0	11.0	3.0	1.0	11.0	18.0	3.0	3.0	0.0	1.0	0.0
3838281	8.0	6.0	0.0	6.0	16.0	14.0	1.0	11.0	9.0	0.0	2.0	14.0	16.0	0.0	2.0	0.0	2.0	0.0
3838276	19.0	9.0	2.0	10.0	8.0	11.0	1.0	14.0	3.0	4.0	4.0	10.0	8.0	2.0	1.0	0.0	2.0	0.0
3838275	8.0	3.0	2.0	3.0	9.0	9.0	2.0	12.0	6.0	2.0	2.0	9.0	9.0	1.0	2.0	0.0	0.0	0.0
3838273	13.0	3.0	2.0	7.0	12.0	6.0	1.0	10.0	4.0	2.0	8.0	5.0	12.0	4.0	1.0	0.0	3.0	0.0
3838797	15.0	4.0	1.0	3.0	11.0	11.0	2.0	6.0	3.0	3.0	5.0	11.0	12.0	1.0	1.0	0.0	2.0	0.0
3838799	8.0	1.0	0.0	1.0	5.0	15.0	6.0	5.0	2.0	1.0	2.0	15.0	5.0	2.0	3.0	0.0	0.0	0.0
3838795	17.0	6.0	3.0	4.0	7.0	10.0	4.0	16.0	5.0	3.0	3.0	10.0	7.0	1.0	0.0	0.0	2.0	0.0
3838793	16.0	3.0	2.0	7.0	14.0	8.0	4.0	6.0	3.0	5.0	1.0	8.0	15.0	2.0	1.0	0.0	3.0	0.0
3838791	11.0	4.0	2.0	0.0	18.0	12.0	2.0	16.0	4.0	3.0	11.0	12.0	18.0	5.0	2.0	0.0	2.0	0.0
3838800	12.0	5.0	3.0	6.0	18.0	7.0	3.0	13.0	2.0	3.0	4.0	6.0	19.0	2.0	0.0	0.0	3.0	0.0
3838792	12.0	7.0	2.0	5.0	9.0	5.0	2.0	7.0	3.0	2.0	3.0	5.0	9.0	1.0	1.0	0.0	1.0	0.0
3838794	15.0	5.0	5.0	11.0	17.0	10.0	3.0	10.0	2.0	4.0	7.0	10.0	17.0	1.0	2.0	0.0	5.0	0.0
3838798	20.0	7.0	0.0	10.0	12.0	6.0	2.0	5.0	4.0	5.0	5.0	5.0	14.0	3.0	1.0	0.0	3.0	0.0
3838796	17.0	4.0	4.0	4.0	13.0	16.0	1.0	14.0	5.0	7.0	3.0	16.0	15.0	2.0	4.0	0.0	2.0	0.0
3838782	16.0	8.0	4.0	4.0	7.0	10.0	2.0	20.0	11.0	2.0	6.0	10.0	7.0	2.0	1.0	0.0	2.0	0.0
3838786	15.0	6.0	2.0	5.0	9.0	16.0	5.0	11.0	6.0	3.0	5.0	16.0	9.0	1.0	3.0	0.0	1.0	0.0
3838784	8.0	2.0	4.0	2.0	9.0	19.0	3.0	16.0	8.0	5.0	2.0	19.0	9.0	0.0	1.0	0.0	2.0	0.0
3838783	11.0	4.0	2.0	4.0	5.0	9.0	1.0	5.0	1.0	2.0	9.0	9.0	6.0	2.0	1.0	0.0	1.0	0.0
3838787	9.0	2.0	2.0	5.0	9.0	9.0	0.0	13.0	6.0	0.0	6.0	9.0	9.0	2.0	0.0	0.0	1.0	0.0
3838785	13.0	5.0	1.0	5.0	10.0	10.0	1.0	10.0	5.0	3.0	7.0	10.0	10.0	0.0	1.0	0.0	2.0	0.0
3838775																		
3838790	6.0	1.0	7.0	3.0	7.0	13.0	0.0	16.0	7.0	1.0	15.0	13.0	7.0	1.0	4.0	0.0	2.0	0.0
3838788	9.0	1.0	0.0	2.0	18.0	10.0	1.0	6.0	5.0	5.0	3.0	10.0	18.0	1.0	2.0	0.0	2.0	0.0
3838774	12.0	7.0	4.0	6.0	12.0	16.0	3.0	10.0	3.0	2.0	2.0	15.0	12.0	0.0	1.0	0.0	4.0	0.0
3838772	14.0	6.0	5.0	4.0	9.0	10.0	1.0	14.0	4.0	0.0	4.0	10.0	9.0	2.0	1.0	0.0	2.0	0.0
3838789	10.0	4.0	2.0	3.0	10.0	10.0	2.0	10.0	4.0	5.0	8.0	10.0	10.0	0.0	1.0	0.0	3.0	0.0
3838781	25.0	7.0	2.0	12.0	9.0	8.0	1.0	6.0	0.0	2.0	4.0	8.0	9.0	4.0	1.0	0.0	2.0	0.0
3838771	19.0	6.0	1.0	11.0	10.0	10.0	2.0	9.0	4.0	3.0	3.0	10.0	10.0	8.0	0.0	0.0	3.0	0.0
3838773	20.0	7.0	2.0	7.0	7.0	14.0	0.0	12.0	7.0	5.0	3.0	14.0	7.0	1.0	3.0	0.0	1.0	0.0
3838777	12.0	5.0	2.0	2.0	5.0	9.0	1.0	22.0	8.0	3.0	7.0	9.0	7.0	2.0	1.0	0.0	1.0	0.0
3838780	8.0	3.0	0.0	4.0	12.0	11.0	0.0	10.0	5.0	1.0	2.0	10.0	13.0	2.0	2.0	0.0	1.0	0.0
3838778	12.0	5.0	5.0	4.0	14.0	19.0	2.0	15.0	5.0	2.0	6.0	18.0	14.0	1.0	3.0	0.0	3.0	0.0
3838776	14.0	5.0	2.0	5.0	8.0	9.0	1.0	10.0	5.0	3.0	5.0	9.0	9.0	4.0	1.0	1.0	2.0	0.0
3838779	6.0	2.0	4.0	0.0	14.0	15.0	2.0	10.0	3.0	1.0	2.0	14.0	14.0	3.0	4.0	0.0	2.0	0.0
3838761	10.0	5.0	3.0	5.0	11.0	9.0	3.0	12.0	4.0	1.0	6.0	9.0	11.0	4.0	1.0	0.0	1.0	0.0
3838762	17.0	10.0	0.0	5.0	13.0	12.0	0.0	11.0	2.0	1.0	2.0	12.0	14.0	3.0	2.0	0.0	3.0	0.0
3838765	15.0	6.0	3.0	1.0	9.0	14.0	2.0	11.0	6.0	2.0	5.0	14.0	9.0	2.0	5.0	0.0	2.0	0.0
3838766	23.0	10.0	1.0	7.0	9.0	9.0	1.0	9.0	4.0	6.0	4.0	9.0	9.0	1.0	0.0	0.0	2.0	0.0
3838768	6.0	2.0	6.0	1.0	11.0	10.0	3.0	17.0	5.0	0.0	6.0	9.0	11.0	2.0	4.0	0.0	1.0	0.0
3838769	16.0	11.0	1.0	5.0	11.0	9.0	1.0	10.0	7.0	1.0	4.0	9.0	11.0	3.0	0.0	0.0	1.0	0.0
3838767	11.0	5.0	6.0	4.0	10.0	8.0	2.0	15.0	5.0	3.0	6.0	8.0	10.0	5.0	2.0	0.0	3.0	0.0
3838770	16.0	4.0	3.0	7.0	13.0	10.0	3.0	11.0	4.0	6.0	3.0	10.0	13.0	3.0	2.0	0.0	1.0	0.0
3838764	15.0	4.0	1.0	3.0	16.0	8.0	4.0	6.0	4.0	4.0	3.0	7.0	16.0	2.0	1.0	0.0	3.0	0.0
3838763	17.0	3.0	1.0	8.0	14.0	13.0	1.0	6.0	2.0	5.0	4.0	12.0	14.0	4.0	1.0	0.0	2.0	0.0
3838753	21.0	10.0	1.0	10.0	13.0	12.0	4.0	5.0	0.0	7.0	2.0	12.0	14.0	0.0	0.0	0.0	5.0	0.0
3838751	7.0	1.0	2.0	2.0	3.0	13.0	0.0	20.0	8.0	3.0	9.0	12.0	4.0	2.0	2.0	0.0	1.0	0.0
3838752	12.0	6.0	3.0	2.0	8.0	10.0	3.0	10.0	3.0	4.0	6.0	10.0	8.0	2.0	2.0	0.0	2.0	0.0
3838754	17.0	5.0	3.0	8.0	24.0	16.0	3.0	8.0	3.0	4.0	2.0	16.0	24.0	1.0	3.0	0.0	6.0	0.0
3838755	15.0	7.0	0.0	6.0	6.0	8.0	1.0	8.0	4.0	3.0	4.0	8.0	6.0	0.0	2.0	0.0	2.0	0.0
3838746																		
3838760	4.0	2.0	5.0	0.0	6.0	8.0	2.0	23.0	11.0	0.0	10.0	8.0	6.0	0.0	1.0	0.0	0.0	0.0
3838758	15.0	5.0	0.0	12.0	8.0	12.0	2.0	5.0	1.0	4.0	2.0	11.0	10.0	0.0	3.0	0.0	3.0	0.0
3838759	16.0	4.0	1.0	4.0	8.0	16.0	0.0	6.0	4.0	4.0	7.0	16.0	10.0	0.0	2.0	0.0	1.0	0.0
3838750	18.0	8.0	3.0	12.0	5.0	8.0	1.0	8.0	3.0	1.0	3.0	6.0	5.0	1.0	0.0	0.0	0.0	0.0
3838743	15.0	7.0	3.0	5.0	10.0	12.0	1.0	9.0	4.0	4.0	1.0	12.0	12.0	0.0	2.0	0.0	1.0	0.0
3838744	10.0	2.0	1.0	3.0	15.0	12.0	1.0	8.0	5.0	4.0	3.0	12.0	17.0	1.0	2.0	0.0	0.0	0.0
3838745	14.0	6.0	2.0	9.0	13.0	15.0	2.0	8.0	3.0	3.0	2.0	14.0	13.0	3.0	2.0	0.0	4.0	0.0
3838757	14.0	7.0	5.0	6.0	8.0	3.0	3.0	13.0	4.0	4.0	7.0	2.0	8.0	0.0	1.0	1.0	1.0	0.0
3838756	26.0	9.0	3.0	6.0	8.0	9.0	0.0	19.0	9.0	5.0	6.0	9.0	9.0	1.0	0.0	0.0	2.0	0.0
3838742	6.0	4.0	4.0	5.0	14.0	11.0	4.0	12.0	5.0	0.0	3.0	10.0	14.0	1.0	1.0	0.0	5.0	0.0
3838747	18.0	8.0	1.0	12.0	13.0	8.0	3.0	6.0	4.0	2.0	3.0	8.0	13.0	1.0	3.0	0.0	2.0	0.0
3838749	8.0	4.0	2.0	4.0	9.0	10.0	0.0	10.0	5.0	1.0	4.0	10.0	10.0	2.0	2.0	0.0	3.0	0.0
3838741	13.0	5.0	2.0	4.0	9.0	10.0	1.0	20.0	8.0	1.0	6.0	9.0	9.0	2.0	2.0	0.0	2.0	0.0
3838734	11.0	6.0	2.0	8.0	12.0	8.0	0.0	5.0	1.0	1.0	4.0	5.0	13.0	1.0	2.0	0.0	4.0	0.0
3838739	8.0	4.0	0.0	2.0	17.0	14.0	0.0	3.0	2.0	1.0	4.0	14.0	17.0	5.0	2.0	0.0	4.0	0.0
3838748	22.0	6.0	1.0	6.0	16.0	17.0	1.0	8.0	3.0	5.0	1.0	17.0	16.0	2.0	2.0	0.0	4.0	0.0
3838736	13.0	8.0	2.0	5.0	7.0	10.0	2.0	11.0	6.0	2.0	7.0	10.0	7.0	2.0	2.0	0.0	0.0	0.0
3838731	8.0	3.0	6.0	4.0	17.0	11.0	3.0	21.0	6.0	4.0	8.0	10.0	18.0	1.0	1.0	0.0	1.0	0.0
3838737	20.0	7.0	2.0	7.0	7.0	6.0	0.0	3.0	0.0	5.0	3.0	5.0	8.0	0.0	0.0	0.0	3.0	0.0
3838740	31.0	10.0	2.0	17.0	8.0	6.0	0.0	4.0	0.0	6.0	1.0	6.0	8.0	0.0	0.0	0.0	2.0	0.0
3838733	10.0	2.0	1.0	3.0	17.0	11.0	0.0	10.0	2.0	2.0	3.0	11.0	17.0	0.0	3.0	0.0	5.0	0.0
3838732	11.0	2.0	0.0	3.0	10.0	12.0	4.0	11.0	7.0	4.0	4.0	12.0	11.0	2.0	4.0	0.0	2.0	0.0
3838735	18.0	5.0	4.0	4.0	13.0	13.0	0.0	8.0	3.0	1.0	3.0	12.0	14.0	4.0	2.0	0.0	3.0	0.0
3838721	5.0	3.0	5.0	3.0	9.0	7.0	2.0	15.0	8.0	1.0	8.0	6.0	9.0	4.0	2.0	0.0	1.0	0.0
3838725	13.0	3.0	2.0	4.0	9.0	12.0	3.0	14.0	8.0	2.0	7.0	12.0	9.0	3.0	1.0	0.0	1.0	0.0
3838738	14.0	7.0	3.0	2.0	16.0	12.0	3.0	9.0	4.0	3.0	3.0	12.0	17.0	1.0	0.0	0.0	3.0	0.0
3838723	13.0	6.0	3.0	5.0	12.0	11.0	3.0	12.0	6.0	5.0	8.0	10.0	12.0	1.0	2.0	0.0	1.0	0.0
3838730	17.0	4.0	3.0	2.0	10.0	10.0	0.0	12.0	3.0	5.0	5.0	9.0	11.0	4.0	2.0	0.0	2.0	0.0
3838727	15.0	3.0	4.0	2.0	13.0	13.0	1.0	9.0	2.0	4.0	10.0	12.0	13.0	1.0	3.0	0.0	1.0	0.0
3838724	12.0	6.0	4.0	4.0	9.0	10.0	2.0	15.0	3.0	2.0	8.0	10.0	9.0	2.0	0.0	0.0	1.0	0.0
3838722	4.0	0.0	3.0	2.0	17.0	11.0	3.0	14.0	5.0	0.0	6.0	11.0	17.0	2.0	2.0	0.0	2.0	0.0
3838726	17.0	8.0	3.0	12.0	6.0	9.0	6.0	12.0	4.0	4.0	2.0	9.0	6.0	1.0	1.0	0.0	0.0	0.0
3838729	10.0	3.0	4.0	7.0	9.0	12.0	0.0	17.0	4.0	4.0	8.0	12.0	9.0	2.0	2.0	1.0	0.0	0.0
3838728	19.0	3.0	3.0	10.0	10.0	11.0	0.0	7.0	3.0	6.0	3.0	11.0	10.0	0.0	1.0	0.0	2.0	0.0
3838718	5.0	2.0	2.0	3.0	9.0	17.0	1.0	15.0	5.0	2.0	7.0	16.0	9.0	1.0	5.0	0.0	1.0	0.0
3838713	11.0	2.0	0.0	8.0	11.0	10.0	1.0	14.0	6.0	1.0	4.0	10.0	11.0	3.0	2.0	0.0	2.0	0.0
3838720	23.0	9.0	0.0	5.0	8.0	14.0	2.0	11.0	5.0	6.0	4.0	12.0	9.0	0.0	3.0	2.0	5.0	0.0
3838719	19.0	7.0	0.0	10.0	7.0	13.0	2.0	17.0	9.0	4.0	3.0	12.0	8.0	1.0	1.0	0.0	1.0	0.0
3838712	20.0	3.0	3.0	9.0	13.0	8.0	0.0	9.0	3.0	6.0	6.0	8.0	13.0	2.0	1.0	0.0	4.0	0.0
3838716	15.0	9.0	3.0	7.0	7.0	10.0	3.0	9.0	3.0	2.0	5.0	10.0	8.0	2.0	0.0	0.0	0.0	0.0
3838715	20.0	3.0	1.0	8.0	12.0	8.0	2.0	12.0	4.0	5.0	2.0	8.0	12.0	1.0	2.0	0.0	2.0	0.0
3838711	15.0	5.0	3.0	5.0	10.0	8.0	2.0	8.0	1.0	1.0	4.0	8.0	10.0	2.0	0.0	0.0	1.0	0.0
3838717	16.0	7.0	2.0	6.0	8.0	8.0	1.0	6.0	3.0	4.0	3.0	8.0	8.0	0.0	0.0	0.0	1.0	0.0
3838714	22.0	11.0	5.0	8.0	13.0	10.0	0.0	16.0	6.0	5.0	6.0	9.0	14.0	2.0	4.0	0.0	4.0	0.0
3838704	17.0	3.0	0.0	7.0	12.0	9.0	3.0	4.0	0.0	4.0	1.0	9.0	12.0	5.0	1.0	0.0	1.0	0.0
3838702	17.0	7.0	0.0	4.0	13.0	14.0	2.0	8.0	3.0	6.0	3.0	13.0	13.0	0.0	3.0	0.0	5.0	0.0
3838708	33.0	8.0	2.0	14.0	9.0	16.0	2.0	7.0	1.0	11.0	0.0	15.0	10.0	2.0	1.0	0.0	1.0	0.0
3838706	31.0	8.0	1.0	10.0	16.0	12.0	1.0	3.0	0.0	8.0	1.0	11.0	16.0	2.0	3.0	0.0	4.0	0.0
3838710	13.0	2.0	4.0	4.0	12.0	11.0	5.0	7.0	1.0	1.0	3.0	11.0	13.0	1.0	0.0	0.0	2.0	0.0
3838707	27.0	15.0	0.0	13.0	16.0	14.0	2.0	5.0	3.0	7.0	2.0	14.0	16.0	0.0	3.0	0.0	3.0	0.0
3838705	15.0	5.0	0.0	3.0	14.0	10.0	1.0	8.0	5.0	5.0	3.0	10.0	14.0	3.0	0.0	1.0	3.0	1.0
3838692	9.0	4.0	3.0	3.0	12.0	15.0	2.0	17.0	5.0	1.0	7.0	15.0	15.0	1.0	3.0	0.0	1.0	0.0
3838709	12.0	3.0	1.0	4.0	13.0	15.0	1.0	10.0	6.0	4.0	3.0	14.0	13.0	1.0	1.0	0.0	4.0	0.0
3838703	22.0	9.0	1.0	7.0	12.0	8.0	1.0	6.0	3.0	4.0	4.0	8.0	12.0	0.0	0.0	0.0	0.0	0.0
3838691	9.0	3.0	1.0	8.0	9.0	14.0	2.0	13.0	4.0	3.0	8.0	14.0	10.0	1.0	2.0	0.0	5.0	0.0
3838701	12.0	7.0	3.0	5.0	11.0	10.0	1.0	9.0	4.0	2.0	3.0	10.0	11.0	1.0	0.0	0.0	2.0	0.0
3838694	29.0	10.0	1.0	10.0	9.0	10.0	3.0	15.0	6.0	9.0	4.0	10.0	9.0	2.0	0.0	0.0	0.0	0.0
3838696	14.0	8.0	6.0	6.0	13.0	10.0	3.0	19.0	2.0	4.0	6.0	10.0	13.0	2.0	0.0	0.0	3.0	0.0
3838699	12.0	4.0	3.0	6.0	14.0	10.0	2.0	10.0	4.0	5.0	5.0	10.0	15.0	2.0	0.0	0.0	2.0	0.0
